QUADRICULA,TET,crestlark,linnet,x,y
PC16,Q,1,1,617000,4261000
PC16,V,NA,NA,618999.9999999999,4261000
PC26,A,0,0,621000,4261000
PC26,F,NA,NA,623000,4261000
PC26,K,1,1,625000,4261000
PC26,Q,NA,NA,627000,4261000
PC26,V,0,0,629000,4261000
PC36,A,0,1,631000,4261000
PC36,F,NA,NA,633000,4261000
PC36,K,0,0,635000,4261000
PC36,Q,NA,NA,637000,4261000
PC36,V,NA,NA,639000,4261000
PC46,A,NA,NA,641000,4261000
PC46,F,NA,NA,643000,4261000
PC46,K,0,0,645000,4261000
PC46,Q,NA,NA,647000,4261000
PC46,V,NA,NA,649000,4261000
MC85,E,NA,NA,481000,4259000
MC85,J,NA,NA,482999.99999999994,4259000
MC85,P,0,0,485000,4259000
MC85,U,0,1,487000,4259000
MC85,Z,0,0,489000,4259000
MC95,E,NA,NA,491000,4259000
MC95,J,0,0,493000,4259000
MC95,P,0,0,495000,4259000
MC95,U,0,1,497000,4259000
MC95,Z,1,1,499000,4259000
NC05,E,NA,NA,501000,4259000
NC05,J,NA,NA,503000,4259000
NC05,P,NA,NA,505000,4259000
NC05,U,NA,NA,507000,4259000
NC05,Z,NA,NA,509000,4259000
NC15,E,NA,NA,511000,4259000
NC15,J,NA,NA,513000,4259000
NC15,P,NA,NA,515000,4259000
NC15,U,NA,NA,517000,4259000
NC15,Z,NA,NA,519000,4259000
NC25,E,NA,NA,521000,4259000
NC25,J,NA,NA,523000,4259000
NC25,P,NA,NA,525000,4259000
NC25,U,0,0,527000,4259000
NC25,Z,0,0,529000,4259000
NC35,E,NA,NA,531000,4259000
NC35,J,0,1,533000,4259000
NC35,P,NA,NA,535000,4259000
NC35,U,NA,NA,537000,4259000
NC35,Z,NA,NA,539000,4259000
NC45,E,NA,NA,541000,4259000
NC45,J,NA,NA,543000,4259000
NC45,P,NA,NA,545000,4259000
NC45,U,NA,NA,547000,4259000
NC45,Z,0,0,549000,4259000
NC55,E,1,0,551000,4259000
NC55,J,NA,NA,552999.9999999999,4259000
NC55,P,0,0,555000,4259000
NC55,U,NA,NA,557000,4259000
NC55,Z,0,1,559000,4259000
NC65,E,NA,NA,561000,4259000
NC65,J,1,1,563000,4259000
NC65,P,0,0,565000,4259000
NC65,U,NA,NA,567000,4259000
NC65,Z,NA,NA,569000,4259000
NC75,E,NA,NA,571000,4259000
NC75,J,0,1,573000,4259000
NC75,P,NA,NA,575000,4259000
NC75,U,NA,NA,577000,4259000
NC75,Z,NA,NA,579000,4259000
NC85,E,NA,NA,581000,4259000
NC85,J,NA,NA,583000,4259000
NC85,P,0,0,585000,4259000
NC85,U,NA,NA,587000,4259000
NC85,Z,0,0,589000,4259000
NC95,E,NA,NA,591000,4259000
NC95,J,0,1,593000,4259000
NC95,P,NA,NA,595000,4259000
NC95,U,0,1,597000,4259000
NC95,Z,NA,NA,599000,4259000
PC05,E,1,0,601000,4259000
PC05,J,NA,NA,603000.0000000001,4259000
PC05,P,1,0,605000,4259000
PC05,U,NA,NA,607000,4259000
PC05,Z,NA,NA,609000,4259000
PC15,E,NA,NA,611000,4259000
PC15,J,NA,NA,613000,4259000
PC15,P,0,0,615000,4259000
PC15,U,NA,NA,617000,4259000
PC15,Z,1,0,618999.9999999999,4259000
PC25,E,NA,NA,621000,4259000
PC25,J,1,1,623000,4259000
PC25,P,NA,NA,625000,4259000
PC25,U,NA,NA,627000,4259000
PC25,Z,1,0,629000,4259000
PC35,E,NA,NA,631000,4259000
PC35,J,1,0,633000,4259000
PC35,P,1,1,635000,4259000
PC35,U,NA,NA,637000,4259000
PC35,Z,1,0,639000,4259000
PC45,E,NA,NA,641000,4259000
PC45,J,1,0,643000,4259000
PC45,P,NA,NA,645000,4259000
PC45,U,NA,NA,647000,4259000
PC45,Z,NA,NA,649000,4259000
PC55,E,NA,NA,651000,4259000
PC55,J,NA,NA,653000,4259000
PC55,P,NA,NA,655000,4259000
PC55,U,NA,NA,657000,4259000
PC55,Z,NA,NA,659000,4259000
MC85,D,NA,NA,481000,4257000
MC85,I,1,1,482999.99999999994,4257000
MC85,N,1,1,485000,4257000
MC85,T,0,0,487000,4257000
MC85,Y,NA,NA,489000,4257000
MC95,D,NA,NA,491000,4257000
MC95,I,NA,NA,493000,4257000
MC95,N,0,1,495000,4257000
MC95,T,0,1,497000,4257000
MC95,Y,0,0,499000,4257000
NC05,D,NA,NA,501000,4257000
NC05,I,NA,NA,503000,4257000
NC05,N,NA,NA,505000,4257000
NC05,T,NA,NA,507000,4257000
NC05,Y,NA,NA,509000,4257000
NC15,D,0,0,511000,4257000
NC15,I,0,0,513000,4257000
NC15,N,NA,NA,515000,4257000
NC15,T,NA,NA,517000,4257000
NC15,Y,NA,NA,519000,4257000
NC25,D,NA,NA,521000,4257000
NC25,I,NA,NA,523000,4257000
NC25,N,0,1,525000,4257000
NC25,T,NA,NA,527000,4257000
NC25,Y,0,0,529000,4257000
NC35,D,NA,NA,531000,4257000
NC35,I,0,1,533000,4257000
NC35,N,NA,NA,535000,4257000
NC35,T,0,1,537000,4257000
NC35,Y,NA,NA,539000,4257000
NC45,D,NA,NA,541000,4257000
NC45,I,NA,NA,543000,4257000
NC45,N,NA,NA,545000,4257000
NC45,T,1,1,547000,4257000
NC45,Y,NA,NA,549000,4257000
NC55,D,NA,NA,551000,4257000
NC55,I,1,1,552999.9999999999,4257000
NC55,N,NA,NA,555000,4257000
NC55,T,NA,NA,557000,4257000
NC55,Y,NA,NA,559000,4257000
NC65,D,0,0,561000,4257000
NC65,I,NA,NA,563000,4257000
NC65,N,1,0,565000,4257000
NC65,T,0,0,567000,4257000
NC65,Y,0,0,569000,4257000
NC75,D,NA,NA,571000,4257000
NC75,I,NA,NA,573000,4257000
NC75,N,NA,NA,575000,4257000
NC75,T,NA,NA,577000,4257000
NC75,Y,NA,NA,579000,4257000
NC85,D,NA,NA,581000,4257000
NC85,I,NA,NA,583000,4257000
NC85,N,NA,NA,585000,4257000
NC85,T,0,1,587000,4257000
NC85,Y,NA,NA,589000,4257000
NC95,D,NA,NA,591000,4257000
NC95,I,NA,NA,593000,4257000
NC95,N,NA,NA,595000,4257000
NC95,T,NA,NA,597000,4257000
NC95,Y,NA,NA,599000,4257000
PC05,D,NA,NA,601000,4257000
PC05,I,NA,NA,603000.0000000001,4257000
PC05,N,NA,NA,605000,4257000
PC05,T,1,1,607000,4257000
PC05,Y,NA,NA,609000,4257000
PC15,D,NA,NA,611000,4257000
PC15,I,NA,NA,613000,4257000
PC15,N,NA,NA,615000,4257000
PC15,T,NA,NA,617000,4257000
PC15,Y,NA,NA,618999.9999999999,4257000
PC25,D,NA,NA,621000,4257000
PC25,I,NA,NA,623000,4257000
PC25,N,NA,NA,625000,4257000
PC25,T,1,0,627000,4257000
PC25,Y,NA,NA,629000,4257000
PC35,D,0,0,631000,4257000
PC35,I,NA,NA,633000,4257000
PC35,N,NA,NA,635000,4257000
PC35,T,NA,NA,637000,4257000
PC35,Y,NA,NA,639000,4257000
PC45,D,NA,NA,641000,4257000
PC45,I,NA,NA,643000,4257000
PC45,N,NA,NA,645000,4257000
PC45,T,NA,NA,647000,4257000
PC45,Y,NA,NA,649000,4257000
PC55,D,NA,NA,651000,4257000
PC55,I,NA,NA,653000,4257000
PC55,N,NA,NA,655000,4257000
PC55,T,NA,NA,657000,4257000
PC55,Y,NA,NA,659000,4257000
MC85,C,NA,NA,481000,4255000
MC85,H,1,1,482999.99999999994,4255000
MC85,M,0,1,485000,4255000
MC85,S,NA,NA,487000,4255000
MC85,X,NA,NA,489000,4255000
MC95,C,NA,NA,491000,4255000
MC95,H,0,1,493000,4255000
MC95,M,0,1,495000,4255000
MC95,S,NA,NA,497000,4255000
MC95,X,NA,NA,499000,4255000
NC05,C,NA,NA,501000,4255000
NC05,H,NA,NA,503000,4255000
NC05,M,NA,NA,505000,4255000
NC05,S,NA,NA,507000,4255000
NC05,X,NA,NA,509000,4255000
NC15,C,NA,NA,511000,4255000
NC15,H,0,1,513000,4255000
NC15,M,1,1,515000,4255000
NC15,S,0,1,517000,4255000
NC15,X,NA,NA,519000,4255000
NC25,C,NA,NA,521000,4255000
NC25,H,NA,NA,523000,4255000
NC25,M,NA,NA,525000,4255000
NC25,S,1,1,527000,4255000
NC25,X,NA,NA,529000,4255000
NC35,C,NA,NA,531000,4255000
NC35,H,NA,NA,533000,4255000
NC35,M,NA,NA,535000,4255000
NC35,S,0,0,537000,4255000
NC35,X,NA,NA,539000,4255000
NC45,C,1,0,541000,4255000
NC45,H,0,1,543000,4255000
NC45,M,0,0,545000,4255000
NC45,S,NA,NA,547000,4255000
NC45,X,NA,NA,549000,4255000
NC55,C,1,1,551000,4255000
NC55,H,NA,NA,552999.9999999999,4255000
NC55,M,1,1,555000,4255000
NC55,S,0,0,557000,4255000
NC55,X,NA,NA,559000,4255000
NC65,C,NA,NA,561000,4255000
NC65,H,0,0,563000,4255000
NC65,M,NA,NA,565000,4255000
NC65,S,0,1,567000,4255000
NC65,X,NA,NA,569000,4255000
NC75,C,0,0,571000,4255000
NC75,H,NA,NA,573000,4255000
NC75,M,0,0,575000,4255000
NC75,S,NA,NA,577000,4255000
NC75,X,NA,NA,579000,4255000
NC85,C,0,0,581000,4255000
NC85,H,NA,NA,583000,4255000
NC85,M,NA,NA,585000,4255000
NC85,S,NA,NA,587000,4255000
NC85,X,0,0,589000,4255000
NC95,C,0,0,591000,4255000
NC95,H,NA,NA,593000,4255000
NC95,M,NA,NA,595000,4255000
NC95,S,0,1,597000,4255000
NC95,X,NA,NA,599000,4255000
PC05,C,1,0,601000,4255000
PC05,H,NA,NA,603000.0000000001,4255000
PC05,M,NA,NA,605000,4255000
PC05,S,NA,NA,607000,4255000
PC05,X,NA,NA,609000,4255000
PC15,C,NA,NA,611000,4255000
PC15,H,NA,NA,613000,4255000
PC15,M,0,0,615000,4255000
PC15,S,NA,NA,617000,4255000
PC15,X,NA,NA,618999.9999999999,4255000
PC25,C,NA,NA,621000,4255000
PC25,H,NA,NA,623000,4255000
PC25,M,NA,NA,625000,4255000
PC25,S,NA,NA,627000,4255000
PC25,X,NA,NA,629000,4255000
PC35,C,NA,NA,631000,4255000
PC35,H,NA,NA,633000,4255000
PC35,M,NA,NA,635000,4255000
PC35,S,NA,NA,637000,4255000
PC35,X,0,0,639000,4255000
PC45,C,1,0,641000,4255000
PC45,H,NA,NA,643000,4255000
PC45,M,1,0,645000,4255000
PC45,S,NA,NA,647000,4255000
PC45,X,NA,NA,649000,4255000
PC55,C,NA,NA,651000,4255000
PC55,H,NA,NA,653000,4255000
PC55,M,NA,NA,655000,4255000
PC55,S,NA,NA,657000,4255000
PC55,X,NA,NA,659000,4255000
MC85,B,NA,NA,481000,4253000
MC85,G,1,1,482999.99999999994,4253000
MC85,L,NA,NA,485000,4253000
MC85,R,NA,NA,487000,4253000
MC85,W,NA,NA,489000,4253000
MC95,B,NA,NA,491000,4253000
MC95,G,NA,NA,493000,4253000
MC95,L,NA,NA,495000,4253000
MC95,R,NA,NA,497000,4253000
MC95,W,NA,NA,499000,4253000
NC05,B,NA,NA,501000,4253000
NC05,G,NA,NA,503000,4253000
NC05,L,NA,NA,505000,4253000
NC05,R,NA,NA,507000,4253000
NC05,W,NA,NA,509000,4253000
NC15,B,NA,NA,511000,4253000
NC15,G,NA,NA,513000,4253000
NC15,L,0,0,515000,4253000
NC15,R,NA,NA,517000,4253000
NC15,W,0,1,519000,4253000
NC25,B,NA,NA,521000,4253000
NC25,G,NA,NA,523000,4253000
NC25,L,NA,NA,525000,4253000
NC25,R,NA,NA,527000,4253000
NC25,W,NA,NA,529000,4253000
NC35,B,NA,NA,531000,4253000
NC35,G,0,0,533000,4253000
NC35,L,NA,NA,535000,4253000
NC35,R,NA,NA,537000,4253000
NC35,W,0,1,539000,4253000
NC45,B,0,0,541000,4253000
NC45,G,0,0,543000,4253000
NC45,L,NA,NA,545000,4253000
NC45,R,NA,NA,547000,4253000
NC45,W,NA,NA,549000,4253000
NC55,B,NA,NA,551000,4253000
NC55,G,0,0,552999.9999999999,4253000
NC55,L,NA,NA,555000,4253000
NC55,R,NA,NA,557000,4253000
NC55,W,NA,NA,559000,4253000
NC65,B,NA,NA,561000,4253000
NC65,G,NA,NA,563000,4253000
NC65,L,0,0,565000,4253000
NC65,R,NA,NA,567000,4253000
NC65,W,NA,NA,569000,4253000
NC75,B,NA,NA,571000,4253000
NC75,G,0,0,573000,4253000
NC75,L,NA,NA,575000,4253000
NC75,R,NA,NA,577000,4253000
NC75,W,0,0,579000,4253000
NC85,B,NA,NA,581000,4253000
NC85,G,NA,NA,583000,4253000
NC85,L,NA,NA,585000,4253000
NC85,R,0,0,587000,4253000
NC85,W,NA,NA,589000,4253000
NC95,B,NA,NA,591000,4253000
NC95,G,NA,NA,593000,4253000
NC95,L,0,0,595000,4253000
NC95,R,NA,NA,597000,4253000
NC95,W,NA,NA,599000,4253000
PC05,B,NA,NA,601000,4253000
PC05,G,NA,NA,603000.0000000001,4253000
PC05,L,1,0,605000,4253000
PC05,R,NA,NA,607000,4253000
PC05,W,NA,NA,609000,4253000
PC15,B,NA,NA,611000,4253000
PC15,G,NA,NA,613000,4253000
PC15,L,NA,NA,615000,4253000
PC15,R,0,0,617000,4253000
PC15,W,NA,NA,618999.9999999999,4253000
PC25,B,NA,NA,621000,4253000
PC25,G,1,0,623000,4253000
PC25,L,NA,NA,625000,4253000
PC25,R,NA,NA,627000,4253000
PC25,W,NA,NA,629000,4253000
PC35,B,NA,NA,631000,4253000
PC35,G,NA,NA,633000,4253000
PC35,L,1,0,635000,4253000
PC35,R,NA,NA,637000,4253000
PC35,W,NA,NA,639000,4253000
PC45,B,NA,NA,641000,4253000
PC45,G,NA,NA,643000,4253000
PC45,L,NA,NA,645000,4253000
PC45,R,NA,NA,647000,4253000
PC45,W,1,1,649000,4253000
PC55,B,1,0,651000,4253000
PC55,G,NA,NA,653000,4253000
PC55,L,NA,NA,655000,4253000
PC55,R,NA,NA,657000,4253000
PC55,W,NA,NA,659000,4253000
MC85,A,NA,NA,481000,4251000
MC85,F,NA,NA,482999.99999999994,4251000
MC85,K,NA,NA,485000,4251000
MC85,Q,NA,NA,487000,4251000
MC85,V,NA,NA,489000,4251000
MC95,A,NA,NA,491000,4251000
MC95,F,NA,NA,493000,4251000
MC95,K,NA,NA,495000,4251000
MC95,Q,NA,NA,497000,4251000
MC95,V,NA,NA,499000,4251000
NC05,A,NA,NA,501000,4251000
NC05,F,NA,NA,503000,4251000
NC05,K,NA,NA,505000,4251000
NC05,Q,NA,NA,507000,4251000
NC05,V,NA,NA,509000,4251000
NC15,A,NA,NA,511000,4251000
NC15,F,NA,NA,513000,4251000
NC15,K,NA,NA,515000,4251000
NC15,Q,NA,NA,517000,4251000
NC15,V,1,1,519000,4251000
NC25,A,NA,NA,521000,4251000
NC25,F,1,1,523000,4251000
NC25,K,0,1,525000,4251000
NC25,Q,0,0,527000,4251000
NC25,V,0,1,529000,4251000
NC35,A,0,0,531000,4251000
NC35,F,1,1,533000,4251000
NC35,K,NA,NA,535000,4251000
NC35,Q,1,1,537000,4251000
NC35,V,NA,NA,539000,4251000
NC45,A,0,1,541000,4251000
NC45,F,NA,NA,543000,4251000
NC45,K,NA,NA,545000,4251000
NC45,Q,NA,NA,547000,4251000
NC45,V,1,0,549000,4251000
NC55,A,1,1,551000,4251000
NC55,F,NA,NA,552999.9999999999,4251000
NC55,K,NA,NA,555000,4251000
NC55,Q,NA,NA,557000,4251000
NC55,V,NA,NA,559000,4251000
NC65,A,NA,NA,561000,4251000
NC65,F,NA,NA,563000,4251000
NC65,K,NA,NA,565000,4251000
NC65,Q,NA,NA,567000,4251000
NC65,V,NA,NA,569000,4251000
NC75,A,NA,NA,571000,4251000
NC75,F,NA,NA,573000,4251000
NC75,K,NA,NA,575000,4251000
NC75,Q,1,0,577000,4251000
NC75,V,NA,NA,579000,4251000
NC85,A,NA,NA,581000,4251000
NC85,F,NA,NA,583000,4251000
NC85,K,NA,NA,585000,4251000
NC85,Q,NA,NA,587000,4251000
NC85,V,NA,NA,589000,4251000
NC95,A,0,1,591000,4251000
NC95,F,NA,NA,593000,4251000
NC95,K,NA,NA,595000,4251000
NC95,Q,NA,NA,597000,4251000
NC95,V,NA,NA,599000,4251000
PC05,A,NA,NA,601000,4251000
PC05,F,NA,NA,603000.0000000001,4251000
PC05,K,NA,NA,605000,4251000
PC05,Q,1,0,607000,4251000
PC05,V,NA,NA,609000,4251000
PC15,A,1,0,611000,4251000
PC15,F,NA,NA,613000,4251000
PC15,K,1,0,615000,4251000
PC15,Q,NA,NA,617000,4251000
PC15,V,NA,NA,618999.9999999999,4251000
PC25,A,1,0,621000,4251000
PC25,F,NA,NA,623000,4251000
PC25,K,1,0,625000,4251000
PC25,Q,NA,NA,627000,4251000
PC25,V,NA,NA,629000,4251000
PC35,A,1,0,631000,4251000
PC35,F,NA,NA,633000,4251000
PC35,K,NA,NA,635000,4251000
PC35,Q,1,0,637000,4251000
PC35,V,1,0,639000,4251000
PC45,A,NA,NA,641000,4251000
PC45,F,1,1,643000,4251000
PC45,K,NA,NA,645000,4251000
PC45,Q,1,0,647000,4251000
PC45,V,NA,NA,649000,4251000
PC55,A,1,0,651000,4251000
PC55,F,NA,NA,653000,4251000
PC55,K,NA,NA,655000,4251000
PC55,Q,NA,NA,657000,4251000
PC55,V,NA,NA,659000,4251000
NC14,E,NA,NA,511000,4249000
NC14,J,NA,NA,513000,4249000
NC14,P,NA,NA,515000,4249000
NC14,U,0,1,517000,4249000
NC14,Z,0,1,519000,4249000
NC24,E,1,1,521000,4249000
NC24,J,0,1,523000,4249000
NC24,P,0,1,525000,4249000
NC24,U,NA,NA,527000,4249000
NC24,Z,0,0,529000,4249000
NC34,E,1,1,531000,4249000
NC34,J,0,0,533000,4249000
NC34,P,0,1,535000,4249000
NC34,U,1,1,537000,4249000
NC34,Z,0,1,539000,4249000
NC44,E,1,1,541000,4249000
NC44,J,NA,NA,543000,4249000
NC44,P,NA,NA,545000,4249000
NC44,U,NA,NA,547000,4249000
NC44,Z,0,0,549000,4249000
NC54,E,NA,NA,551000,4249000
NC54,J,NA,NA,552999.9999999999,4249000
NC54,P,NA,NA,555000,4249000
NC54,U,NA,NA,557000,4249000
NC54,Z,NA,NA,559000,4249000
NC64,E,1,1,561000,4249000
NC64,J,NA,NA,563000,4249000
NC64,P,NA,NA,565000,4249000
NC64,U,NA,NA,567000,4249000
NC64,Z,1,0,569000,4249000
NC74,E,0,0,571000,4249000
NC74,J,NA,NA,573000,4249000
NC74,P,NA,NA,575000,4249000
NC74,U,NA,NA,577000,4249000
NC74,Z,0,0,579000,4249000
NC84,E,NA,NA,581000,4249000
NC84,J,NA,NA,583000,4249000
NC84,P,NA,NA,585000,4249000
NC84,U,0,1,587000,4249000
NC84,Z,NA,NA,589000,4249000
NC94,E,NA,NA,591000,4249000
NC94,J,NA,NA,593000,4249000
NC94,P,NA,NA,595000,4249000
NC94,U,NA,NA,597000,4249000
NC94,Z,0,0,599000,4249000
PC04,E,NA,NA,601000,4249000
PC04,J,0,0,603000.0000000001,4249000
PC04,P,NA,NA,605000,4249000
PC04,U,NA,NA,607000,4249000
PC04,Z,0,0,609000,4249000
PC14,E,1,1,611000,4249000
PC14,J,NA,NA,613000,4249000
PC14,P,NA,NA,615000,4249000
PC14,U,NA,NA,617000,4249000
PC14,Z,1,1,618999.9999999999,4249000
PC24,E,NA,NA,621000,4249000
PC24,J,NA,NA,623000,4249000
PC24,P,1,0,625000,4249000
PC24,U,NA,NA,627000,4249000
PC24,Z,NA,NA,629000,4249000
PC34,E,NA,NA,631000,4249000
PC34,J,NA,NA,633000,4249000
PC34,P,NA,NA,635000,4249000
PC34,U,NA,NA,637000,4249000
PC34,Z,NA,NA,639000,4249000
PC44,E,1,1,641000,4249000
PC44,J,NA,NA,643000,4249000
PC44,P,NA,NA,645000,4249000
PC44,U,NA,NA,647000,4249000
PC44,Z,NA,NA,649000,4249000
PC54,E,1,0,651000,4249000
PC54,J,NA,NA,653000,4249000
PC54,P,NA,NA,655000,4249000
PC54,U,NA,NA,657000,4249000
PC54,Z,NA,NA,659000,4249000
NC14,D,NA,NA,511000,4247000
NC14,I,NA,NA,513000,4247000
NC14,N,NA,NA,515000,4247000
NC14,T,NA,NA,517000,4247000
NC14,Y,1,1,519000,4247000
NC24,D,NA,NA,521000,4247000
NC24,I,NA,NA,523000,4247000
NC24,N,NA,NA,525000,4247000
NC24,T,NA,NA,527000,4247000
NC24,Y,NA,NA,529000,4247000
NC34,D,NA,NA,531000,4247000
NC34,I,1,0,533000,4247000
NC34,N,NA,NA,535000,4247000
NC34,T,NA,NA,537000,4247000
NC34,Y,0,0,539000,4247000
NC44,D,0,0,541000,4247000
NC44,I,NA,NA,543000,4247000
NC44,N,NA,NA,545000,4247000
NC44,T,NA,NA,547000,4247000
NC44,Y,NA,NA,549000,4247000
NC54,D,NA,NA,551000,4247000
NC54,I,1,1,552999.9999999999,4247000
NC54,N,NA,NA,555000,4247000
NC54,T,NA,NA,557000,4247000
NC54,Y,1,1,559000,4247000
NC64,D,NA,NA,561000,4247000
NC64,I,1,1,563000,4247000
NC64,N,NA,NA,565000,4247000
NC64,T,1,1,567000,4247000
NC64,Y,NA,NA,569000,4247000
NC74,D,NA,NA,571000,4247000
NC74,I,NA,NA,573000,4247000
NC74,N,NA,NA,575000,4247000
NC74,T,NA,NA,577000,4247000
NC74,Y,NA,NA,579000,4247000
NC84,D,0,1,581000,4247000
NC84,I,NA,NA,583000,4247000
NC84,N,NA,NA,585000,4247000
NC84,T,NA,NA,587000,4247000
NC84,Y,0,0,589000,4247000
NC94,D,0,1,591000,4247000
NC94,I,NA,NA,593000,4247000
NC94,N,NA,NA,595000,4247000
NC94,T,0,0,597000,4247000
NC94,Y,NA,NA,599000,4247000
PC04,D,NA,NA,601000,4247000
PC04,I,NA,NA,603000.0000000001,4247000
PC04,N,NA,NA,605000,4247000
PC04,T,NA,NA,607000,4247000
PC04,Y,NA,NA,609000,4247000
PC14,D,NA,NA,611000,4247000
PC14,I,NA,NA,613000,4247000
PC14,N,NA,NA,615000,4247000
PC14,T,1,1,617000,4247000
PC14,Y,NA,NA,618999.9999999999,4247000
PC24,D,NA,NA,621000,4247000
PC24,I,1,1,623000,4247000
PC24,N,NA,NA,625000,4247000
PC24,T,NA,NA,627000,4247000
PC24,Y,1,1,629000,4247000
PC34,D,NA,NA,631000,4247000
PC34,I,NA,NA,633000,4247000
PC34,N,NA,NA,635000,4247000
PC34,T,NA,NA,637000,4247000
PC34,Y,NA,NA,639000,4247000
PC44,D,NA,NA,641000,4247000
PC44,I,NA,NA,643000,4247000
PC44,N,NA,NA,645000,4247000
PC44,T,NA,NA,647000,4247000
PC44,Y,NA,NA,649000,4247000
PC54,D,NA,NA,651000,4247000
PC54,I,NA,NA,653000,4247000
PC54,N,NA,NA,655000,4247000
PC54,T,NA,NA,657000,4247000
PC54,Y,NA,NA,659000,4247000
NC14,C,NA,NA,511000,4245000
NC14,H,NA,NA,513000,4245000
NC14,M,NA,NA,515000,4245000
NC14,S,NA,NA,517000,4245000
NC14,X,0,1,519000,4245000
NC24,C,0,1,521000,4245000
NC24,H,NA,NA,523000,4245000
NC24,M,NA,NA,525000,4245000
NC24,S,NA,NA,527000,4245000
NC24,X,NA,NA,529000,4245000
NC34,C,NA,NA,531000,4245000
NC34,H,NA,NA,533000,4245000
NC34,M,0,0,535000,4245000
NC34,S,NA,NA,537000,4245000
NC34,X,NA,NA,539000,4245000
NC44,C,0,0,541000,4245000
NC44,H,NA,NA,543000,4245000
NC44,M,0,1,545000,4245000
NC44,S,0,0,547000,4245000
NC44,X,NA,NA,549000,4245000
NC54,C,0,0,551000,4245000
NC54,H,NA,NA,552999.9999999999,4245000
NC54,M,1,0,555000,4245000
NC54,S,1,1,557000,4245000
NC54,X,1,1,559000,4245000
NC64,C,NA,NA,561000,4245000
NC64,H,NA,NA,563000,4245000
NC64,M,1,0,565000,4245000
NC64,S,NA,NA,567000,4245000
NC64,X,1,0,569000,4245000
NC74,C,0,0,571000,4245000
NC74,H,NA,NA,573000,4245000
NC74,M,0,0,575000,4245000
NC74,S,NA,NA,577000,4245000
NC74,X,NA,NA,579000,4245000
NC84,C,NA,NA,581000,4245000
NC84,H,NA,NA,583000,4245000
NC84,M,NA,NA,585000,4245000
NC84,S,0,1,587000,4245000
NC84,X,NA,NA,589000,4245000
NC94,C,NA,NA,591000,4245000
NC94,H,NA,NA,593000,4245000
NC94,M,0,0,595000,4245000
NC94,S,NA,NA,597000,4245000
NC94,X,NA,NA,599000,4245000
PC04,C,NA,NA,601000,4245000
PC04,H,0,0,603000.0000000001,4245000
PC04,M,NA,NA,605000,4245000
PC04,S,0,0,607000,4245000
PC04,X,NA,NA,609000,4245000
PC14,C,NA,NA,611000,4245000
PC14,H,NA,NA,613000,4245000
PC14,M,NA,NA,615000,4245000
PC14,S,NA,NA,617000,4245000
PC14,X,0,1,618999.9999999999,4245000
PC24,C,NA,NA,621000,4245000
PC24,H,NA,NA,623000,4245000
PC24,M,NA,NA,625000,4245000
PC24,S,NA,NA,627000,4245000
PC24,X,NA,NA,629000,4245000
PC34,C,NA,NA,631000,4245000
PC34,H,NA,NA,633000,4245000
PC34,M,NA,NA,635000,4245000
PC34,S,NA,NA,637000,4245000
PC34,X,NA,NA,639000,4245000
PC44,C,NA,NA,641000,4245000
PC44,H,1,0,643000,4245000
PC44,M,1,0,645000,4245000
PC44,S,NA,NA,647000,4245000
PC44,X,1,0,649000,4245000
PC54,C,NA,NA,651000,4245000
PC54,H,1,0,653000,4245000
PC54,M,NA,NA,655000,4245000
PC54,S,NA,NA,657000,4245000
PC54,X,NA,NA,659000,4245000
NC14,B,NA,NA,511000,4243000
NC14,G,NA,NA,513000,4243000
NC14,L,NA,NA,515000,4243000
NC14,R,NA,NA,517000,4243000
NC14,W,0,0,519000,4243000
NC24,B,0,1,521000,4243000
NC24,G,0,1,523000,4243000
NC24,L,NA,NA,525000,4243000
NC24,R,NA,NA,527000,4243000
NC24,W,NA,NA,529000,4243000
NC34,B,NA,NA,531000,4243000
NC34,G,NA,NA,533000,4243000
NC34,L,NA,NA,535000,4243000
NC34,R,NA,NA,537000,4243000
NC34,W,NA,NA,539000,4243000
NC44,B,NA,NA,541000,4243000
NC44,G,NA,NA,543000,4243000
NC44,L,NA,NA,545000,4243000
NC44,R,0,0,547000,4243000
NC44,W,NA,NA,549000,4243000
NC54,B,NA,NA,551000,4243000
NC54,G,1,0,552999.9999999999,4243000
NC54,L,1,0,555000,4243000
NC54,R,NA,NA,557000,4243000
NC54,W,NA,NA,559000,4243000
NC64,B,NA,NA,561000,4243000
NC64,G,NA,NA,563000,4243000
NC64,L,NA,NA,565000,4243000
NC64,R,NA,NA,567000,4243000
NC64,W,NA,NA,569000,4243000
NC74,B,NA,NA,571000,4243000
NC74,G,0,0,573000,4243000
NC74,L,NA,NA,575000,4243000
NC74,R,NA,NA,577000,4243000
NC74,W,NA,NA,579000,4243000
NC84,B,NA,NA,581000,4243000
NC84,G,NA,NA,583000,4243000
NC84,L,0,1,585000,4243000
NC84,R,NA,NA,587000,4243000
NC84,W,NA,NA,589000,4243000
NC94,B,NA,NA,591000,4243000
NC94,G,0,1,593000,4243000
NC94,L,NA,NA,595000,4243000
NC94,R,NA,NA,597000,4243000
NC94,W,0,0,599000,4243000
PC04,B,NA,NA,601000,4243000
PC04,G,NA,NA,603000.0000000001,4243000
PC04,L,NA,NA,605000,4243000
PC04,R,NA,NA,607000,4243000
PC04,W,NA,NA,609000,4243000
PC14,B,0,1,611000,4243000
PC14,G,NA,NA,613000,4243000
