lon,lat,jul.day,bath,chl,chl.sw
12.37,54.8,260,1,6.6,3.02472492
12.37,54.8,281,1,2.75,4.36515832
12.37,54.8,309,1,8.1,7.59030084
12.37,54.8,51,1,0.75,1.93953002
12.37,54.8,78,1,2.2,3.5680089
12.37,54.8,119,1,0.7,2.81082726
12.37,54.8,14,1,1.5,0
12.37,54.8,168,1,1.65,4.77167522
12.37,54.8,196,1,1.65,4.83226151
12.37,54.8,238,1,2.4,4.08220542
12.37,54.8,287,1,5.15,3.40901115
12.37,54.8,315,1,3.5,5.85754394
12.37,54.8,48,1,1.4,1.91383097
12.37,54.8,77,1,7.5,3.61478591
12.37,54.8,125,1,1.65,3.51289809
12.37,54.8,13,1,1.2,0
12.37,54.8,167,1,2.5,4.53147811
12.37,54.8,195,1,1.35,5.01161366
12.37,54.8,230,1,5.65,3.17317635
12.37,54.8,258,1,4.8,2.99849672
12.37,54.8,286,1,2.2,3.56836902
12.37,54.8,314,1,3.05,6.59289464
12.37,54.8,48,1,0.6,1.91383097
12.37,54.8,76,1,2.1,3.66156293
12.37,56.23,120,5,1.55,7.94687642
12.37,56.23,170,5,2.1,4.32873888
12.37,56.23,197,5,3,3.61478591
12.37,56.23,225,5,1.6,4.07380278
12.37,56.23,267,5,2,5.12581286
12.37,56.23,288,5,2.4,7.84511738
12.37,56.23,309,5,4.3,7.3781664
12.37,56.23,43,5,1.4,5.04618917
12.37,56.23,8,5,1.05,0
12.37,56.23,81,5,2.2,4.84172368
12.37,56.23,119,5,1.05,7.47980142
12.37,56.23,141,5,0.73333333,5.08679323
12.37,56.23,168,5,2.3,4.7355442
12.37,56.23,196,5,1.9,3.5680089
12.37,56.23,231,5,0.8,4.52646425
12.37,56.23,248,5,1.6,4.16286308
12.37,56.23,259,5,2.05,8.55424126
12.37,56.23,280,5,2.85,9.43448973
12.37,56.23,308,5,4.25,9.06496866
12.37,56.23,309,5,4.53333333,7.3781664
12.37,56.23,42,5,3.65,5.20825357
12.37,56.23,7,5,2.6,0
12.37,56.23,77,5,3.05,4.92679801
12.37,56.23,13,5,0.75,0
12.37,56.23,139,5,0.86666667,4.65187913
12.37,56.23,166,5,1.8,5.47631595
12.37,56.23,194,5,1.25,3.47445488
12.37,56.23,229,5,2.05,4.3755771
12.37,56.23,278,5,3.4,8.98245162
12.37,56.23,306,5,3.14,12.43857318
12.37,56.23,41,5,1.05,5.37031796
12.37,56.23,75,5,9.05,4.96933517
12.37,56.23,89,5,1.26666667,4.51855944
12.37,56.23,109,5,1.26666667,4.44715822
12.37,56.23,11,5,0.75,0
12.37,56.23,116,5,1.2,6.07857641
12.37,56.23,152,5,0.93333333,5.28407802
12.37,56.23,165,5,0.8,5.84670183
12.37,56.23,193,5,1.5,3.42767787
12.37,56.23,235,5,1.9,4.9466134
12.37,56.23,270,5,2.2,6.4890846
12.37,56.23,284,5,5.9,8.8824839
12.37,56.23,312,5,3.25,2.31775961
12.37,56.23,349,5,1.26666667,0
12.37,56.23,39,5,1,5.08197973
12.37,56.23,74,5,7.8,4.99060375
12.37,56.23,10,5,0.75,0
12.37,56.23,102,5,0.86666667,4.86933618
12.37,56.23,122,5,1.8,8.6561352
12.37,56.23,164,5,1.75,6.2170877
12.37,56.23,192,5,1.5,3.79704749
12.37,56.23,227,5,2,4.22468994
12.37,56.23,255,5,4.9,8.48387519
12.37,56.23,283,5,4.95,9.14182553
12.37,56.23,311,5,2.9,4.00456187
12.37,56.23,38,5,0.7,4.93781062
12.37,56.23,74,5,12.1,4.99060375
12.37,56.23,83,5,12.2,4.76093262
12.37,56.23,238,5,1.23333333,5.35050639
12.4898,74.502,211,2293,0.5,0.48739692
12.5,74.5,129,2244,0.55,0.3758374
12.5,78,207,101,0.77,0.75714584
12.575,55.272,142,9,2.03333333,2.9409114
12.575,55.272,310,9,1.7,6.38547985
12.575,55.272,152,9,1.53333333,3.4528823
12.575,55.272,307,9,2.63333333,4.0613238
12.575,55.272,153,9,1.63333333,3.54813389
12.575,55.272,349,9,1.56666667,0
12.58,55.27,12,9,0.75,0
12.58,55.27,124,9,2.35,3.82357629
12.58,55.27,173,9,1.75,3.4460947
12.58,55.27,200,9,2.65,4.16286308
12.58,55.27,235,9,2.25,3.3985862
12.58,55.27,271,9,3,2.53074547
12.58,55.27,292,9,3.85,5.36556776
12.58,55.27,313,9,3.3,8.7096359
12.58,55.27,53,9,1.2,2.51788181
12.58,55.27,71,9,1.5,2.61796314
12.58,55.27,11,9,1,0
12.58,55.27,123,9,1.55,3.65282126
12.58,55.27,172,9,1.8,3.53504451
12.58,55.27,200,9,2.7,4.16286308
12.58,55.27,235,9,2.8,3.3985862
12.58,55.27,263,9,2.1,3.66030107
12.58,55.27,284,9,2.2,3.11882793
12.58,55.27,312,9,1.75,7.93491722
12.58,55.27,51,9,0.6,2.60470831
12.58,55.27,81,9,6.35,4.07380278
12.58,55.27,169,9,2.6,3.80189396
12.58,55.27,17,9,0.6,0
12.58,55.27,198,9,2.15,4.61758774
12.58,55.27,232,9,5.05,3.42767787
12.58,55.27,260,9,5.3,4.51530951
12.58,55.27,282,9,1.5,3.1722060500000002
12.58,55.27,309,9,1.35,5.61076117
12.58,55.27,51,9,0.75,2.60470831
12.58,55.27,79,9,2.1,3.75188238
12.58,55.27,120,9,0.7,3.19042591
12.58,55.27,15,9,1.2,0
12.58,55.27,169,9,1.9,3.80189396
12.58,55.27,197,9,1.7,4.84495006
12.58,55.27,238,9,2.4,3.35494871
12.58,55.27,274,9,3.35,2.4510621
12.58,55.27,288,9,3.4,3.01207168
12.58,55.27,49,9,1.35,2.6915348
12.58,55.27,78,9,6,3.59092217
12.58,55.27,125,9,1.2,3.99433131
12.58,55.27,13,9,1.15,0
12.58,55.27,167,9,3.2,3.62399433
12.58,55.27,195,9,1.2,5.29967472
12.58,55.27,230,9,4.05,3.42767787
12.58,55.27,258,9,3.5,5.08531515
12.58,55.27,287,9,1.15,3.03876074
12.58,55.27,315,9,3.05,7.098388
12.58,55.27,48,9,1.2,2.55549863
12.58,55.27,77,9,1.85,3.42996197
12.6267,68.9057,202,1467,1,0.93858941
12.75,55.867,142,21,1.26666667,2.31567286
12.75,55.867,248,21,1.7,6.63804235
12.75,55.867,139,21,0.56666667,3.45644816
12.75,55.867,307,21,1.76666667,5.22352319
12.75,55.867,88,21,0.53333333,4.43442208
12.75,55.867,153,21,1.5,3.54813389
12.75,55.867,186,21,1.73333333,9.39850005
12.75,55.867,190,21,1.36666667,6.99250024
12.75,55.867,216,21,3.8,4.0712349
12.75,55.867,238,21,2.53333333,3.54813389
12.75,55.867,259,21,1.3,6.61903748
12.75,55.867,277,21,1.73333333,6.38263486
12.75,55.867,320,21,1,3.42451794
12.75,55.867,349,21,1.03333333,0
12.75,55.867,102,21,0.53333333,4.85545501
12.75,55.867,117,21,0.96666667,12.72059958
12.75,55.867,136,21,1.8,4.77854889
12.75,55.867,230,21,2.6,4.37548345
12.75,55.867,243,21,1.1,4.43096488
12.75,55.867,25,21,0.75,5.37031796
12.75,55.867,264,21,1.63333333,7.21004402
12.75,55.867,300,21,0.2,5.80752936
12.75,55.867,344,21,1.13333333,0
12.75,55.867,52,21,0.3,2.35228269
12.75,55.867,74,21,9.86666667,4.30915511
12.75,55.867,83,21,6.4,5.52170734
12.75,55.867,115,21,0.4,9.4432748
12.75,55.867,119,21,0.7,15.99792435
12.75,55.867,129,21,2.7,8.7096359
12.75,55.867,148,21,0.63333333,2.06486118
12.75,55.867,178,21,1.23333333,4.57665722
12.75,55.867,194,21,0.86666667,5.04872569
12.75,55.867,215,21,3.56666667,4.34057583
12.75,55.867,23,21,0.33333333,4.02773847
12.75,55.867,236,21,3.13333333,3.54813389
12.75,55.867,249,21,3,7.07945784
12.75,55.867,269,21,2.2,6.8554401
12.75,55.867,27,21,0.13333333,4.25838133
12.75,55.867,292,21,3.83333333,6.36306709
12.75,55.867,318,21,0.7,3.6509314
12.75,55.867,32,21,0.36666667,1.47853974
12.75,55.867,348,21,0.4,0
12.75,55.867,52,21,0.01,2.35228269
12.75,55.867,59,21,0.01,3.15724272
12.75,55.867,82,21,12.43333333,5.73916439
12.75,55.867,106,21,1.96666667,2.49661365
12.75,55.867,109,21,1.23333333,4.06918638
12.75,55.867,144,21,1.06666667,1.55515599
12.75,55.867,176,21,1.26666667,4.62058493
12.75,55.867,203,21,1,4.54450744
12.75,55.867,239,21,2.23333333,3.54813389
12.75,55.867,24,21,0.4,4.69902822
12.75,55.867,253,21,1.05,6.73104635
12.75,55.867,267,21,2.6,7.09184271
12.75,55.867,281,21,1.6,6.38263486
12.75,55.867,30,21,0.4,2.59047638
12.75,55.867,309,21,1.13333333,4.8880038
12.75,55.867,329,21,0.46666667,0
12.75,55.867,346,21,0.2,0
12.75,55.867,51,21,0.4,2.22566271
12.75,55.867,74,21,3.53333333,4.30915511
12.75,55.867,104,21,0.8,2.93343349
12.75,55.867,154,21,0.85,3.63173779
12.75,55.867,161,21,0.7,4.21696503
12.75,55.867,203,21,1.03333333,4.54450744
12.75,55.867,21,21,1.83333333,2.68515898
12.75,55.867,224,21,2.33333333,5.5103362
12.75,55.867,238,21,1.96666667,3.54813389
12.75,55.867,252,21,0.86666667,6.81814923
12.75,55.867,28,21,2.23333333,3.70241301
12.75,55.867,50,21,0.9,2.09904272
12.75,55.867,77,21,0.56666667,5.01521211
12.75,55.87,12,21,1.85,0
12.75,55.87,120,21,1.7,17.63658674
12.75,55.87,170,21,1.45,9.5327307
12.75,55.87,197,21,2.25,4.63090158
12.75,55.87,225,21,4.25,5.75439937
12.75,55.87,267,21,2.6,7.09184271
12.75,55.87,288,21,3.3,6.57889703
12.75,55.87,309,21,3.9,4.8880038
12.75,55.87,43,21,0.6,4.66238761
12.75,55.87,71,21,1.65,3.97355783
12.75,55.87,81,21,1.2,5.95662144
12.75,55.87,119,21,0.85,15.99792435
12.75,55.87,168,21,2.4,9.58461459
12.75,55.87,196,21,1.9,4.77017629
12.75,55.87,231,21,1.15,4.09970026
12.75,55.87,259,21,3.15,6.61903748
12.75,55.87,280,21,3.1,6.38263486
12.75,55.87,308,21,3.15,5.0557635
12.75,55.87,42,21,0.45,5.11071509
12.75,55.87,7,21,2.55,0
12.75,55.87,77,21,2.05,5.01521211
12.75,55.87,13,21,0.4,0
12.75,55.87,166,21,1.65,8.05100043
12.75,55.87,194,21,2.75,5.04872569
12.75,55.87,229,21,3.45,4.65126663
12.75,55.87,278,21,2.6,6.38263486
12.75,55.87,306,21,2.05,5.39128288
12.75,55.87,310,21,1.15,4.72024411
12.75,55.87,41,21,0.8,5.55904257
12.75,55.87,75,21,7.75,4.54450744
12.75,55.87,109,21,1.23333333,4.06918638
12.75,55.87,11,21,0.9,0
12.75,55.87,116,21,1.35,11.08193719
12.75,55.87,165,21,2.8,7.28419335
12.75,55.87,193,21,2.9,5.18800039
12.75,55.87,235,21,3.9,3.54813389
12.75,55.87,270,21,1.75,6.73723879
12.75,55.87,284,21,3.65,6.46674722
12.75,55.87,312,21,1.15,4.38472473
12.75,55.87,39,21,0.5,4.39992479
12.75,55.87,74,21,9.1,4.30915511
12.75,55.87,82,21,6.03333333,5.73916439
12.75,55.87,10,21,1.1,0
12.75,55.87,122,21,1.9,17.95454748
12.75,55.87,164,21,1.85,6.51738627
12.75,55.87,192,21,0.95,5.78950034
12.75,55.87,227,21,3.3,5.202833
12.75,55.87,255,21,4.45,6.55684061
12.75,55.87,283,21,2.05,6.43870977
12.75,55.87,311,21,1.85,4.55248442
12.75,55.87,38,21,0.8,3.82036589
12.75,55.87,39,21,0.76666667,4.39992479
12.75,55.87,73,21,9.35,4.07380278
12.7998,68.855,130,1467,1.5,1.06338889
12.8,68.85,126,1467,2.65,1.39984664
12.802,55.3,166,9,0.232,3.42097917
12.8043,68.8495,192,1467,0.853,0.80666297
12.833,74.75,203,2113,0.68,0.65760261
12.9655,68.798,202,1467,1.3,0.69798914
13.0118,75.007,209,1626,0.5,0.77624712
13.1617,68.733,202,125,0.7,0.70257407
13.168,68.74,130,125,0.6,0.83919967
13.17,68.73,126,125,1.25,0.89431294
13.1708,68.7315,192,125,1.058,0.72761824
13.3,55,11,26,1.1,0
13.3,55,124,26,2.4,3.49697948
13.3,55,172,26,2.55,4.46103402
13.3,55,200,26,3.3,3.68928608
13.3,55,234,26,2,3.2581361
13.3,55,270,26,3.1,2.47450592
13.3,55,291,26,4.1,2.71693393
13.3,55,312,26,4.2,2.54869503
13.3,55,53,26,1.95,1.97713052
13.3,55,71,26,1.15,2.53708254
13.3,55,78,26,1.2,4.43796054
13.3,55,10,26,0.9,0
13.3,55,122,26,7.85,3.0883475
13.3,55,171,26,2.25,4.48020916
13.3,55,199,26,2.5,3.83043827
13.3,55,234,26,1.9,3.2581361
13.3,55,248,26,2.2,2.73424249
13.3,55,262,26,2.2,3.26915518
13.3,55,284,26,1.95,2.71510575
13.3,55,311,26,2.95,2.40585526
13.3,55,51,26,0.8,1.90895126
13.3,55,80,26,8.3,5.05953216
13.3,55,16,26,0.9,0
13.3,55,169,26,3.45,4.51855944
13.3,55,197,26,4.1,4.11274265
13.3,55,232,26,4.95,3.15953716
13.3,55,260,26,7.15,3.24105115
13.3,55,281,26,2.55,2.98538262
13.3,55,309,26,3.8,2.12017571
13.3,55,51,26,1.2,1.90895126
13.3,55,78,26,4.6,4.43796054
13.3,55,110,26,5.56666667,2.97954829
13.3,55,120,26,1.1,2.93744147
13.3,55,14,26,1.05,0
13.3,55,153,26,1.95,3.31131121
13.3,55,168,26,1.95,4.3536014
13.3,55,187,26,1.96666667,3.83043827
13.3,55,196,26,1.95,4.25389484
13.3,55,216,26,3.55,4.14894728
13.3,55,228,26,2.06666667,3.00210536
13.3,55,238,26,1.6,3.49510004
13.3,55,287,26,2.85,2.44482889
13.3,55,316,26,5.3,2.6572690899999998
13.3,55,320,26,3.35,2.61158147
13.3,55,49,26,0.9,1.840772
13.3,55,62,26,1.4,1.72770567
13.3,55,77,26,1.5,4.12717473
13.3,55,81,26,8.33333333,5.37031796
13.3,55,102,26,7.36666667,2.99244409
13.3,55,125,26,3.1,3.70129547
13.3,55,13,26,1.35,0
13.3,55,137,26,1.45,3.19889511
13.3,55,167,26,2.1,4.18864336
13.3,55,195,26,1.5,4.39504703
13.3,55,230,26,3.3,3.08082126
13.3,55,244,26,2.96666667,3.27057421
13.3,55,25,26,0.9,2.6915348
13.3,55,258,26,5.6,3.21294712
13.3,55,286,26,2.15,2.53492117
13.3,55,299,26,0.2,3.44255624
13.3,55,315,26,3.15,2.66869099
13.3,55,344,26,1.66666667,0
13.3,55,48,26,0.85,1.8841457
13.3,55,53,26,0.73333333,1.97713052
13.3,55,75,26,1.13333333,3.50560312
13.3,55,77,26,1.55,4.12717473
13.3,55,116,26,5.7,3.15108132
13.3,55,149,26,1.03333333,3.20080332
13.3,55,178,26,1.13333333,4.26303027
13.3,55,236,26,1.83333333,3.37661807
13.3,55,24,26,0.23333333,2.35509295
13.3,55,269,26,2.16666667,2.64186698
13.3,55,27,26,0.6,2.52908559
13.3,55,292,26,2.16666667,2.94307873
13.3,55,52,26,0.01,1.94304089
13.3,55,59,26,0.01,1.95917569
13.3,55,79,26,2.56666667,4.74874635
13.45,74.75,203,1893,0.58,0.60950544
13.4773,68.627,202,125,0.3,0.71007358
13.58,68.58,126,111,1.05,0.94548141
13.5822,68.5788,192,111,0.227,0.74989421
13.6118,68.5113,202,111,0.4,0.67044227
13.723,55.3,166,10,0.772,4.10553258
13.7782,68.512,192,111,0.142,0.69919682
13.78,68.512,125,111,1,1.02329299
13.802,54.63,238,21,3.33333333,3.93244875
13.802,54.637,224,21,6.83333333,3.64771818
13.895,55.3,165,10,0.684,4.11274265
13.933,54.518,224,21,8.2,4.51439385
13.972,54.32,238,7,11.63333333,4.87943461
13.98,54.443,224,7,11.13333333,4.51439385
13.98,54.443,238,7,9.2,4.20140828
13.9865,74.497,211,1954,0.5,0.48417098
14,54.733,238,29,6.9,3.19641435
14,74.5,129,1702,0.75,0.43151908
14.013,68.43,125,28,0.85,0.99386457
14.0167,68.4263,192,28,0.215,0.84716737
14.02,68.4308,130,28,0.4,0.89125094
14.0333,69.3292,184,2069,1.521,0.83123948
14.0748,68.4075,201,28,2,0.77624712
14.08,55,72,48,1.15,2.57107345
14.08,55,78,48,1.65,2.68328314
14.08,55,142,48,1.73333333,3.2284303
14.08,55,310,48,2.93333333,1.99063398
14.08,55,139,48,1.63333333,3.14554938
14.08,55,307,48,4.16666667,1.93953002
14.08,55,110,48,5.6,2.38332592
14.08,55,153,48,1.4,3.31131121
14.08,55,187,48,2.2,4.97387225
14.08,55,216,48,2.3,3.26882843
14.08,55,228,48,2.53333333,3.02472492
14.08,55,238,48,2.43333333,3.09029543
14.08,55,277,48,3.33333333,2.43240194
14.08,55,320,48,3.1,2.16950866
14.08,55,349,48,1.8,0
14.08,55,49,48,1,2.26464431
14.08,55,62,48,0.9,2.98538262
14.08,55,82,48,2.7,3.02252495
14.08,55,102,48,10.63333333,1.97733594
14.08,55,137,48,3.83333333,3.09029543
14.08,55,229,48,2.4,3.03783903
14.08,55,244,48,2.96666667,3.30874327
14.08,55,25,48,1.1,3.672823
14.08,55,270,48,0.26666667,2.53507851
14.08,55,299,48,0.13333333,2.71540214
14.08,55,332,48,1.73333333,0
14.08,55,53,48,0.86666667,2.62501346
14.08,55,75,48,1.43333333,2.58044512
14.08,55,82,48,3.5,3.02252495
14.08,55,116,48,0.96666667,2.71249848
14.08,55,149,48,1.16666667,3.31131121
14.08,55,179,48,1.2,3.44946788
14.08,55,194,48,1.33333333,5.22614885
14.08,55,216,48,1.93333333,3.26882843
14.08,55,236,48,1.6,3.09029543
14.08,55,24,48,0.3,4.50764784
14.08,55,270,48,3.1,2.53507851
14.08,55,292,48,2.6,2.35228269
14.08,55,319,48,4.56666667,2.1512557
14.08,55,347,48,1.3,0
14.08,55,52,48,0.16666667,2.53492117
14.08,55,59,48,0.01,2.98538262
14.08,55,71,48,0.76666667,2.63026048
14.08,55,79,48,1.1,2.71756248
14.08,55,106,48,5.6,1.71571848
14.08,55,109,48,11.23333333,2.21642406
14.08,55,140,48,1.53333333,3.17317635
14.08,55,177,48,1.6,2.98538262
14.08,55,204,48,1.73333333,4.33006294
14.08,55,239,48,2.33333333,3.09029543
14.08,55,24,48,0.66666667,4.50764784
14.08,55,267,48,3.5,2.46999746
14.08,55,282,48,3.26666667,2.22811661
14.08,55,288,48,2.46666667,2.00895043
14.08,55,322,48,2.73333333,1.91429142
14.08,55,330,48,1.66666667,0
14.08,55,346,48,1.83333333,0
14.08,55,51,48,1.13333333,2.44482889
14.08,55,74,48,4.46666667,2.54616577
14.08,55,105,48,2.93333333,1.54881662
14.08,55,155,48,12.33333333,3.28320719
14.08,55,203,48,1.16666667,4.29236364
14.08,55,21,48,0.76666667,7.01212234
14.08,55,226,48,1.26666667,2.99849672
14.08,55,50,48,1.13333333,2.3547366
14.08,55,56,48,2.3,2.89529033
14.08,55,77,48,6.96666667,2.6490038
14.083,74.75,203,1409,1.03,0.55783193
14.087,54.295,224,17,10,4.49080328
14.107,54.103,224,8,23.23333333,7.48845332
14.117,54.425,224,17,6.06666667,4.21307748
14.14,54.192,224,8,5.2,4.78215301
14.14,54.192,238,8,6.86666667,4.94806659
14.18,55.3,166,15,0.243,4.11141593
14.255,54.02,238,8,10.63333333,11.70797915
14.265,55.832,29,1,0.6,3.24671438
14.27,55.83,151,1,0.5,5.61480395
14.27,55.83,241,1,0.75,5.75439937
14.27,55.83,307,1,1.15,5.10534832
14.27,55.83,83,1,2.8,5.49585953
14.3,55.65,151,10,1.35,2.17536941
14.3,55.65,241,10,1.2,3.54813389
14.3,55.65,307,10,1.85,2.11208595
14.3,55.65,83,10,1.15,4.87487548
14.308,55.65,29,10,0.6,7.64802821
14.315,55.46,29,15,0.75,1.92954249
14.32,55.45,152,15,1,5.24467301
14.32,55.45,241,15,1.6,4.21696503
14.32,55.45,307,15,2.35,1.66176205
14.36,54.132,224,8,5.5,5.08514513
14.4,55.292,62,15,1.13333333,2.03774778
14.4,55.292,105,15,4.25,2.4266101
14.4,55.292,108,15,3.55,3.2110911
14.4,55.292,207,15,1.9,4.81535625
14.4,55.3,72,15,0.7,3.28229867
14.4,55.3,78,15,1.25,4.10947885
14.413,55.53,29,10,0.7,2.94392119
14.42,54.8483,220,26,1.2,3.12756247
14.42,55.53,151,10,0.95,3.48892822
14.42,55.53,241,10,1.3,2.8840315
14.42,55.53,307,10,1.9,2.26879283
14.42,55.53,83,10,1.4,6.06312479
14.42,55.53,187,10,2.25,6.79874874
14.45,54.16,266,8,3.57,5.6835995
14.462,55.2,165,48,0.485,5.11819699
14.4883,55.7933,218,1,1.2,3.02612369
14.493,55.913,29,1,0.45,3.24671438
14.503,55.622,29,54,0.5,1.9737371
14.52,55.98,151,23,0.5,8.38703347
14.52,55.98,241,23,0.5,3.93550075
14.52,55.98,308,23,1.7,7.68574347
14.52,55.98,83,23,1.45,5.18455622
14.53,55.9,151,23,0.6,7.29433875
14.53,55.9,241,23,1.25,4.36515832
14.53,55.9,308,23,1.25,2.45127048
14.53,55.9,83,23,1.3,6.78726219
14.54,55.983,29,23,0.55,8.26493143
14.55,55.45,83,54,1.25,3.67955111
14.55,55.62,151,54,1.2,3.64165073
14.55,55.62,241,54,1.85,3.42767787
14.55,55.62,307,54,2.7,1.77709886
14.55,55.62,83,54,1.7,4.14842057
14.579,54.219,266,7,4.96,4.11830414
14.648,55.78,29,23,0.5,3.96452209
14.65,55.78,151,23,1,3.99055158
14.65,55.78,241,23,2.45,3.09029543
14.65,55.78,308,23,1.55,2.26264117
14.65,55.78,82,23,1.5,4.56409121
14.6567,55.29,216,54,2.4,4.65750242
14.66,54.79,220,20,2.3,2.77584292
14.665,55.625,218,54,1.4,2.87179271
14.6683,54.4583,221,19,2.3,3.04871619
14.67,55.62,242,54,2.05,3.23383916
14.67,55.7933,218,23,1.5,3.53307689
14.703,54.218,238,7,1.56666667,4.72053709
14.717,74.75,203,1097,1.095,0.67604808
14.7417,55.6217,215,54,0.9,3.01994309
14.862,54.355,266,19,3.04,3.24254996
14.87,55.62,72,54,0.7,2.35338033
14.87,55.62,345,54,0.45,0
14.9275,75.0053,210,752,0.4,0.69400307
14.932,54.391,266,19,3.58,3.24254996
14.953,54.138,267,7,4.87,6.12453871
14.9883,54.785,218,20,1.3,4.55049402
14.998,74.502,210,1485,0.4,0.80301963
14.9983,55.46,217,54,1.6,4.21696503
15,54.4567,221,25,2.7,2.6490038
15,55.7917,218,42,2.3,2.88567999
15,55.7933,215,42,1.5,3.18951045
15,74.5,129,1135,0.35,1.02329299
15.1,69.6,105,2063,0.3445,0.86099375
15.112,54.525,266,51,5.37,2.50122689
15.118,54.3017,219,25,0.9,3.42767787
15.2467,55.625,217,59,0.9,3.19889511
15.2483,54.9583,219,50,1.6,2.76247458
15.25,54.625,218,51,1.3,2.86631576
15.33,55.29,216,51,2.8,3.01546516
15.33,55.38,78,51,1.4,2.45858872
15.33,55.38,187,51,3.16666667,6.29778035
15.33,55.38,217,51,2.5,2.6915348
15.33,55.38,229,51,3.46666667,2.9382083
15.33,55.38,64,51,0.7,2.39675404
15.33,55.38,77,51,1.2,2.46924826
15.33,55.38,105,51,13.4,2.11348904
15.33,55.38,137,51,7.25,2.98538262
15.33,55.38,229,51,3.53333333,2.9382083
15.33,55.38,244,51,1.65,4.24058653
15.33,55.38,25,51,0.85,1.97242274
15.33,55.38,271,51,0.26666667,2.5554027
15.33,55.38,299,51,0.3,2.08568739
15.33,55.38,332,51,2.73333333,0
15.33,55.38,53,51,0.6,2.18776162
15.33,55.38,75,51,0.86666667,2.49056735
15.33,55.38,82,51,1.43333333,2.86786151
15.33,55.38,116,51,9.46666667,2.39046253
15.33,55.38,149,51,0.9,3.00142301
15.33,55.38,179,51,1.7,4.40635087
15.33,55.38,193,51,1.13333333,5.37031796
15.33,55.38,235,51,1.23333333,3.33617227
15.33,55.38,24,51,0.4,2.58075945
15.33,55.38,270,51,2.53333333,2.70078189
15.33,55.38,291,51,2.8,2.4500759
15.33,55.38,53,51,0.01,2.18776162
15.33,55.38,79,51,1.13333333,2.44792918
15.33,55.6267,217,59,2.3,3.19889511
15.33,55.79,218,42,2.5,2.92338945
15.35,74.75,203,806,0.615,0.77624712
15.407,55.2,166,49,0.287,3.80973577
15.482,54.253,267,25,3.44,6.20816894
15.4883,54.7883,218,50,1.8,2.41170415
15.49,54.3367,219,25,1.7,4.52683683
15.4933,55.46,217,51,1.6,2.78612117
15.4967,55.127,218,49,1.3,2.52292057
15.5033,55.7917,216,31,1.5,2.88137276
15.6617,54.7867,220,60,2,3.42097917
15.665,55.8783,219,31,1.1,3.34040288
15.6683,54.4583,221,25,2,2.75845276
15.672,55.2,166,70,0.518,3.08082126
15.7467,55.62,216,60,0.9,3.75936492
15.7483,54.625,219,54,1.4,3.06406723
15.7483,54.95,219,60,2.1,3.25605727
15.75,55.2883,217,71,0.9,2.98538262
15.87,54.3783,219,25,1.5,2.98538262
15.91,55.2,166,70,0.198,3.46901352
15.9667,69.8333,74,2189,0.2445,0.31269035
15.967,74.75,203,499,0.485,0.83980709
15.98,55.25,78,71,1.4,3.67334127
15.98,55.25,143,71,3.16666667,2.62300337
15.98,55.25,247,71,1.7,2.60015956
15.98,55.25,311,71,1.76666667,2.11953155
15.98,55.25,140,71,1.46666667,2.6572690899999998
15.98,55.25,308,71,2.06666667,1.78248566
15.98,55.25,110,71,13.56666667,2.26931537
15.98,55.25,166,71,2.43333333,3.26181715
15.98,55.25,187,71,2.2,5.32960014
15.98,55.25,217,71,3.5,4.21696503
15.98,55.25,226,71,2.83333333,2.93722974
15.98,55.25,235,71,2.43333333,2.60015956
15.98,55.25,278,71,2.63333333,2.94865532
15.98,55.25,348,71,2.16666667,0
15.98,55.25,63,71,0.9,2.1171864
15.98,55.25,77,71,2.23333333,3.39160188
15.98,55.25,103,71,3.46666667,2.14535076
15.98,55.25,137,71,4.96666667,2.6915348
15.98,55.25,229,71,3.63333333,2.79277109
15.98,55.25,244,71,1.73333333,2.60015956
15.98,55.25,25,71,1,4.51855944
15.98,55.25,271,71,0.2,2.50451727
15.98,55.25,299,71,2.56666667,1.60605012
15.98,55.25,332,71,2.63333333,0
15.98,55.25,53,71,0.6,1.67545024
15.98,55.25,76,71,0.76666667,3.10986248
15.98,55.25,82,71,1.4,4.44567711
15.98,55.25,116,71,5.56666667,2.66989517
15.98,55.25,149,71,1.1,2.69314037
15.98,55.25,179,71,1.76666667,3.46002372
15.98,55.25,193,71,1.36666667,5.75439937
15.98,55.25,221,71,2.66666667,3.60117383
15.98,55.25,235,71,1.46666667,2.60015956
15.98,55.25,24,71,0.33333333,4.14076897
15.98,55.25,270,71,3.8,2.58466149
15.98,55.25,291,71,3.13333333,2.29881155
15.98,55.25,319,71,2.43333333,1.63333347
15.98,55.25,345,71,0.9,0
15.98,55.25,53,71,0.01,1.67545024
15.98,55.25,60,71,0.01,2.01132356
15.98,55.25,80,71,0.9,4.23682005
15.98,55.25,106,71,6.86666667,1.82818978
15.98,55.25,140,71,1.9,2.6572690899999998
15.98,55.25,177,71,1.26666667,2.8840315
15.98,55.25,204,71,1.06666667,3.80189396
15.98,55.25,240,71,2,2.60015956
15.98,55.25,26,71,0.4,4.0507704
15.98,55.25,268,71,2,2.74494994
15.98,55.25,282,71,3.76666667,3.21138312
15.98,55.25,289,71,2.4,2.51188643
15.98,55.25,310,71,1.6,2.00718292
15.98,55.25,343,71,0.53333333,0
15.98,55.25,53,71,0.6,1.67545024
15.98,55.25,74,71,1.06666667,2.5463837
15.98,55.25,105,71,9.1,1.71790839
15.98,55.25,155,71,7.66666667,2.83593653
